epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
552,6173.73,0.49589,0.34069,0.86617,0.99883,1,0.995,0.96385,0.30274,0.20466,0.79948,0.000473064,0.000473064,0.000473064
553,6184.78,0.50881,0.35459,0.87619,0.99867,1,0.995,0.96278,0.31716,0.21036,0.80153,0.000471906,0.000471906,0.000471906
554,6195.95,0.4903,0.34111,0.86763,0.99874,1,0.995,0.96672,0.30631,0.20715,0.79954,0.000470748,0.000470748,0.000470748
555,6207.12,0.49648,0.35172,0.86605,0.99891,1,0.995,0.96144,0.30861,0.20979,0.80047,0.00046959,0.00046959,0.00046959
556,6218.26,0.47852,0.35123,0.86196,0.99881,1,0.995,0.95588,0.31727,0.20931,0.80108,0.000468433,0.000468433,0.000468433
557,6229.41,0.49454,0.34482,0.87036,0.99861,1,0.995,0.95876,0.32356,0.20985,0.80213,0.000467275,0.000467275,0.000467275
558,6240.53,0.49038,0.35539,0.86932,0.99884,1,0.995,0.95349,0.32238,0.20811,0.80301,0.000466117,0.000466117,0.000466117
559,6251.51,0.48928,0.35254,0.87475,0.99849,1,0.995,0.95732,0.31705,0.2114,0.80142,0.000464959,0.000464959,0.000464959
560,6262.55,0.48796,0.35025,0.86483,0.99809,0.99974,0.995,0.95706,0.31991,0.21571,0.80268,0.000463802,0.000463802,0.000463802
561,6273.65,0.50464,0.35028,0.87429,0.99854,0.9996,0.995,0.9577,0.31003,0.2113,0.79982,0.000462644,0.000462644,0.000462644
562,6284.72,0.50577,0.3531,0.87537,0.99881,1,0.995,0.96735,0.29841,0.20255,0.79834,0.000461486,0.000461486,0.000461486
563,6295.86,0.4936,0.35139,0.87779,0.99858,1,0.995,0.96715,0.28843,0.20086,0.79599,0.000460328,0.000460328,0.000460328
564,6307.03,0.46607,0.33457,0.86501,0.99864,1,0.995,0.96507,0.28655,0.19989,0.79562,0.00045917,0.00045917,0.00045917
565,6318.02,0.48639,0.34372,0.8634,0.99883,1,0.995,0.96481,0.2846,0.19959,0.79456,0.000458013,0.000458013,0.000458013
566,6329.1,0.48479,0.34022,0.84554,0.99898,1,0.995,0.96386,0.29227,0.2031,0.79669,0.000456855,0.000456855,0.000456855
567,6340.2,0.50561,0.35056,0.86768,0.99883,1,0.995,0.95721,0.30789,0.20678,0.80041,0.000455697,0.000455697,0.000455697
568,6351.3,0.47377,0.33451,0.85039,0.99849,1,0.995,0.96396,0.2936,0.20265,0.79623,0.000454539,0.000454539,0.000454539
569,6362.38,0.49242,0.33459,0.86755,0.99881,1,0.995,0.96052,0.30733,0.20379,0.79833,0.000453382,0.000453382,0.000453382
570,6373.44,0.47636,0.35531,0.86648,0.99894,1,0.995,0.96039,0.30485,0.2033,0.79776,0.000452224,0.000452224,0.000452224
571,6384.49,0.46853,0.33618,0.86034,0.99887,1,0.995,0.96152,0.30031,0.19994,0.79667,0.000451066,0.000451066,0.000451066
572,6395.63,0.49221,0.35378,0.85924,0.99878,1,0.995,0.96123,0.30522,0.20632,0.7976,0.000449908,0.000449908,0.000449908
573,6406.59,0.45279,0.33688,0.8583,0.99876,0.99943,0.995,0.96097,0.31471,0.20965,0.79945,0.00044875,0.00044875,0.00044875
574,6417.56,0.48046,0.3583,0.87059,0.99872,0.99972,0.995,0.97008,0.29442,0.20077,0.79587,0.000447593,0.000447593,0.000447593
575,6428.75,0.48874,0.35183,0.87188,0.99842,1,0.995,0.96011,0.30789,0.20269,0.798,0.000446435,0.000446435,0.000446435
576,6439.94,0.51586,0.36791,0.88998,0.9976,1,0.995,0.96542,0.30652,0.20584,0.79861,0.000445277,0.000445277,0.000445277
577,6451,0.48505,0.34444,0.86832,0.99695,0.99978,0.995,0.96498,0.2976,0.20188,0.79722,0.000444119,0.000444119,0.000444119
578,6462.2,0.49213,0.35421,0.88116,0.99776,1,0.995,0.97154,0.28535,0.19975,0.79421,0.000442962,0.000442962,0.000442962
579,6473.7,0.48011,0.35378,0.86431,0.99786,1,0.995,0.97063,0.28036,0.19699,0.79317,0.000441804,0.000441804,0.000441804
580,6484.67,0.48237,0.33716,0.86876,0.99854,1,0.995,0.96828,0.2836,0.19764,0.79379,0.000440646,0.000440646,0.000440646
581,6495.64,0.48961,0.3505,0.86804,0.99866,1,0.995,0.97544,0.28261,0.19552,0.7944,0.000439488,0.000439488,0.000439488
582,6506.65,0.47868,0.34619,0.87172,0.99877,1,0.995,0.96858,0.29108,0.20007,0.79602,0.00043833,0.00043833,0.00043833
583,6517.52,0.46418,0.336,0.85326,0.99867,1,0.995,0.96586,0.29245,0.20107,0.7959,0.000437173,0.000437173,0.000437173
584,6528.47,0.5011,0.36293,0.87865,0.99847,1,0.995,0.97056,0.28445,0.19696,0.79471,0.000436015,0.000436015,0.000436015
585,6539.38,0.4658,0.33174,0.84907,0.99877,1,0.995,0.96911,0.291,0.19878,0.79501,0.000434857,0.000434857,0.000434857
586,6550.29,0.49192,0.3509,0.86579,0.9986,1,0.995,0.96566,0.3039,0.20374,0.79758,0.000433699,0.000433699,0.000433699
587,6561.29,0.48861,0.35255,0.86019,0.99887,1,0.995,0.95848,0.31534,0.20202,0.80051,0.000432542,0.000432542,0.000432542
588,6572.22,0.4794,0.35095,0.87658,0.99859,1,0.995,0.96265,0.30842,0.19837,0.79957,0.000431384,0.000431384,0.000431384
589,6583.12,0.51033,0.36303,0.87991,0.99864,1,0.995,0.96149,0.30078,0.19772,0.79747,0.000430226,0.000430226,0.000430226
590,6594.09,0.49263,0.32983,0.86048,0.99869,1,0.995,0.96477,0.29509,0.19885,0.79671,0.000429068,0.000429068,0.000429068
591,6604.99,0.47357,0.33854,0.85432,0.99872,0.9997,0.995,0.96648,0.28502,0.19326,0.79418,0.00042791,0.00042791,0.00042791
592,6615.89,0.44927,0.32493,0.86,0.9988,1,0.995,0.96855,0.29425,0.19553,0.79547,0.000426753,0.000426753,0.000426753
593,6626.81,0.47211,0.3353,0.86094,0.9988,1,0.995,0.96995,0.28499,0.19669,0.79473,0.000425595,0.000425595,0.000425595
594,6637.73,0.47635,0.34741,0.86267,0.99874,1,0.995,0.97311,0.28036,0.19524,0.79341,0.000424437,0.000424437,0.000424437
595,6648.6,0.47141,0.33015,0.8575,0.99882,1,0.995,0.97421,0.27705,0.19394,0.79308,0.000423279,0.000423279,0.000423279
596,6659.54,0.48999,0.35764,0.8614,0.99894,1,0.995,0.97246,0.27122,0.19384,0.79171,0.000422122,0.000422122,0.000422122
597,6670.47,0.48565,0.33584,0.86682,0.99913,1,0.995,0.97185,0.27664,0.19525,0.79272,0.000420964,0.000420964,0.000420964
598,6681.41,0.4693,0.33604,0.86335,0.99882,1,0.995,0.96794,0.28565,0.19521,0.79431,0.000419806,0.000419806,0.000419806
599,6692.4,0.48849,0.33338,0.85879,0.99865,1,0.995,0.96583,0.28934,0.19318,0.7953,0.000418648,0.000418648,0.000418648
600,6703.35,0.45952,0.34265,0.86169,0.99863,1,0.995,0.96864,0.2764,0.19081,0.79297,0.00041749,0.00041749,0.00041749
601,6714.23,0.4839,0.33963,0.86613,0.99862,1,0.995,0.96813,0.28487,0.19303,0.79381,0.000416333,0.000416333,0.000416333
602,6725.19,0.47667,0.34154,0.86427,0.99857,1,0.995,0.96925,0.27974,0.1916,0.79283,0.000415175,0.000415175,0.000415175
603,6736.09,0.49164,0.36016,0.87485,0.99863,1,0.995,0.97258,0.27642,0.19334,0.79199,0.000414017,0.000414017,0.000414017
604,6747.09,0.4797,0.35701,0.86128,0.99877,1,0.995,0.97404,0.27669,0.19274,0.79283,0.000412859,0.000412859,0.000412859
605,6757.97,0.47396,0.33219,0.86441,0.99879,1,0.995,0.97148,0.28058,0.19275,0.79313,0.000411702,0.000411702,0.000411702
606,6768.85,0.47182,0.33452,0.86743,0.99877,1,0.995,0.97488,0.2887,0.19697,0.79457,0.000410544,0.000410544,0.000410544
607,6779.77,0.45636,0.33454,0.85778,0.99895,1,0.995,0.97449,0.28551,0.19542,0.79291,0.000409386,0.000409386,0.000409386
608,6790.74,0.47101,0.34494,0.85625,0.99859,1,0.995,0.97524,0.2773,0.19493,0.79184,0.000408228,0.000408228,0.000408228
609,6801.66,0.48492,0.35545,0.87214,0.99894,1,0.995,0.97491,0.28149,0.19636,0.79279,0.00040707,0.00040707,0.00040707
610,6812.61,0.46001,0.32743,0.86305,0.99899,1,0.995,0.97262,0.2783,0.1945,0.79255,0.000405913,0.000405913,0.000405913
611,6823.61,0.46942,0.33782,0.86592,0.99895,1,0.995,0.97349,0.27357,0.18857,0.7919,0.000404755,0.000404755,0.000404755
612,6834.61,0.44952,0.32513,0.86429,0.99898,1,0.995,0.97724,0.27068,0.18656,0.79117,0.000403597,0.000403597,0.000403597
613,6845.54,0.45828,0.323,0.86542,0.99895,1,0.995,0.97521,0.2767,0.18804,0.79151,0.000402439,0.000402439,0.000402439
614,6856.42,0.46033,0.32935,0.85022,0.99877,1,0.995,0.9746,0.26986,0.18579,0.79069,0.000401282,0.000401282,0.000401282
615,6867.29,0.47393,0.3383,0.86989,0.99863,1,0.995,0.97495,0.27002,0.18638,0.79,0.000400124,0.000400124,0.000400124
616,6878.2,0.47272,0.32221,0.86587,0.99864,1,0.995,0.97365,0.27229,0.18483,0.79154,0.000398966,0.000398966,0.000398966
617,6889.11,0.45892,0.32464,0.86745,0.99881,1,0.995,0.97685,0.26977,0.18629,0.79064,0.000397808,0.000397808,0.000397808
618,6900.05,0.48612,0.34159,0.86277,0.99886,1,0.995,0.97767,0.27349,0.18782,0.79077,0.00039665,0.00039665,0.00039665
619,6911.08,0.45621,0.34685,0.8706,0.99884,1,0.995,0.9734,0.2713,0.18822,0.79073,0.000395493,0.000395493,0.000395493
620,6922.03,0.47387,0.34377,0.85876,0.9989,1,0.995,0.96973,0.28304,0.18977,0.79206,0.000394335,0.000394335,0.000394335
621,6932.94,0.47878,0.33944,0.87716,0.99882,1,0.995,0.96588,0.29108,0.19186,0.79359,0.000393177,0.000393177,0.000393177
622,6943.88,0.46859,0.33495,0.86611,0.99903,1,0.995,0.97518,0.27848,0.18754,0.79155,0.000392019,0.000392019,0.000392019
623,6954.85,0.46449,0.33469,0.86531,0.99897,1,0.995,0.97581,0.27543,0.18746,0.7912,0.000390861,0.000390861,0.000390861
624,6965.86,0.44202,0.3185,0.84823,0.99894,1,0.995,0.97875,0.27023,0.18394,0.7907,0.000389704,0.000389704,0.000389704
625,6976.8,0.45029,0.32346,0.85431,0.99894,1,0.995,0.97779,0.26786,0.18641,0.79081,0.000388546,0.000388546,0.000388546
626,6987.77,0.4568,0.32952,0.85783,0.99891,1,0.995,0.97486,0.27285,0.18752,0.79039,0.000387388,0.000387388,0.000387388
627,6998.68,0.46314,0.34009,0.86684,0.99882,1,0.995,0.97608,0.25849,0.18424,0.78799,0.00038623,0.00038623,0.00038623
628,7009.6,0.45576,0.33445,0.86155,0.99862,1,0.995,0.9741,0.2718,0.18816,0.79011,0.000385073,0.000385073,0.000385073
629,7020.55,0.45647,0.33177,0.85807,0.99858,1,0.995,0.97187,0.27907,0.18665,0.79099,0.000383915,0.000383915,0.000383915
630,7031.53,0.44225,0.32431,0.84964,0.99828,1,0.995,0.97549,0.26275,0.18502,0.78847,0.000382757,0.000382757,0.000382757
631,7042.55,0.47188,0.33923,0.86627,0.99834,1,0.995,0.97838,0.26319,0.18307,0.78904,0.000381599,0.000381599,0.000381599
632,7053.52,0.43123,0.31109,0.84993,0.9985,1,0.995,0.97794,0.26642,0.18512,0.78953,0.000380441,0.000380441,0.000380441
633,7064.74,0.46429,0.32179,0.8459,0.99879,0.99989,0.995,0.97499,0.27487,0.18792,0.79088,0.000379284,0.000379284,0.000379284
634,7075.74,0.45488,0.32469,0.85451,0.99883,0.9999,0.995,0.97394,0.26973,0.18787,0.79025,0.000378126,0.000378126,0.000378126
635,7086.82,0.46079,0.33072,0.86146,0.99867,1,0.995,0.97246,0.27415,0.18777,0.79068,0.000376968,0.000376968,0.000376968
636,7097.95,0.45547,0.3226,0.857,0.9985,1,0.995,0.9753,0.26479,0.18465,0.78879,0.00037581,0.00037581,0.00037581
637,7109.07,0.45325,0.32122,0.85289,0.99827,1,0.995,0.97063,0.26557,0.18389,0.7888,0.000374653,0.000374653,0.000374653
638,7120.19,0.45571,0.32484,0.85373,0.99859,1,0.995,0.9752,0.26647,0.18474,0.78942,0.000373495,0.000373495,0.000373495
639,7131.31,0.46308,0.34191,0.86288,0.99857,1,0.995,0.97192,0.26632,0.18495,0.79011,0.000372337,0.000372337,0.000372337
640,7142.43,0.45324,0.32434,0.85951,0.99848,1,0.995,0.97557,0.27366,0.18702,0.7913,0.000371179,0.000371179,0.000371179
641,7153.57,0.45221,0.31548,0.85937,0.99846,1,0.995,0.97196,0.27317,0.18791,0.79119,0.000370021,0.000370021,0.000370021
642,7164.69,0.45626,0.34164,0.86533,0.99852,1,0.995,0.97562,0.2657,0.18392,0.78842,0.000368864,0.000368864,0.000368864
643,7175.81,0.43458,0.323,0.85286,0.99875,1,0.995,0.9764,0.26367,0.18473,0.7878,0.000367706,0.000367706,0.000367706
644,7186.99,0.45108,0.3295,0.84991,0.9988,1,0.995,0.97601,0.25731,0.18196,0.78702,0.000366548,0.000366548,0.000366548
645,7198.09,0.44123,0.31498,0.85318,0.99862,1,0.995,0.97643,0.25858,0.18253,0.78776,0.00036539,0.00036539,0.00036539
646,7209.27,0.43745,0.32419,0.85968,0.99873,1,0.995,0.97539,0.26656,0.18516,0.78974,0.000364233,0.000364233,0.000364233
647,7220.37,0.4418,0.31962,0.8594,0.99879,1,0.995,0.97921,0.26108,0.18365,0.78905,0.000363075,0.000363075,0.000363075
648,7231.59,0.44317,0.31365,0.85196,0.99881,1,0.995,0.97859,0.25986,0.18567,0.78896,0.000361917,0.000361917,0.000361917
649,7242.74,0.42892,0.3154,0.83958,0.99887,1,0.995,0.97866,0.25428,0.18372,0.78807,0.000360759,0.000360759,0.000360759
650,7253.92,0.44682,0.33133,0.85783,0.99885,1,0.995,0.97756,0.25616,0.1835,0.78781,0.000359601,0.000359601,0.000359601
651,7265.28,0.43542,0.31244,0.85424,0.99891,1,0.995,0.9802,0.25751,0.18388,0.7879,0.000358444,0.000358444,0.000358444
652,7276.34,0.45916,0.33379,0.86096,0.99887,1,0.995,0.9825,0.2538,0.18335,0.7872,0.000357286,0.000357286,0.000357286
653,7287.35,0.44196,0.31987,0.85694,0.9989,1,0.995,0.98176,0.25265,0.18318,0.78694,0.000356128,0.000356128,0.000356128
654,7298.33,0.45325,0.344,0.86219,0.99899,1,0.995,0.97822,0.26205,0.18668,0.78818,0.00035497,0.00035497,0.00035497
655,7309.28,0.44017,0.32165,0.85569,0.99903,1,0.995,0.98136,0.25807,0.18365,0.78778,0.000353813,0.000353813,0.000353813
656,7320.23,0.45981,0.34443,0.87052,0.99901,1,0.995,0.98151,0.2538,0.18089,0.78751,0.000352655,0.000352655,0.000352655
657,7331.07,0.44634,0.33073,0.8658,0.99887,1,0.995,0.98054,0.2521,0.18187,0.78713,0.000351497,0.000351497,0.000351497
658,7342.05,0.45077,0.33745,0.87418,0.99889,1,0.995,0.97902,0.25463,0.18195,0.78749,0.000350339,0.000350339,0.000350339
659,7352.99,0.4372,0.32672,0.84862,0.99888,1,0.995,0.97849,0.25208,0.18048,0.78677,0.000349181,0.000349181,0.000349181
660,7363.92,0.45041,0.32463,0.8616,0.99871,1,0.995,0.97675,0.25682,0.18231,0.78782,0.000348024,0.000348024,0.000348024
661,7374.88,0.46732,0.33553,0.86327,0.99858,1,0.995,0.97615,0.25966,0.18217,0.78802,0.000346866,0.000346866,0.000346866
662,7385.83,0.44732,0.3097,0.85852,0.99827,1,0.995,0.9749,0.26122,0.18322,0.78863,0.000345708,0.000345708,0.000345708
663,7396.76,0.41713,0.30671,0.85002,0.99842,1,0.995,0.97663,0.26046,0.18142,0.78838,0.00034455,0.00034455,0.00034455
664,7407.76,0.44119,0.3161,0.85422,0.99843,1,0.995,0.97895,0.26489,0.1818,0.78911,0.000343393,0.000343393,0.000343393
665,7418.69,0.43308,0.32587,0.8493,0.99861,1,0.995,0.98097,0.26139,0.18104,0.78834,0.000342235,0.000342235,0.000342235
666,7429.65,0.41954,0.30149,0.84258,0.99877,1,0.995,0.97848,0.25712,0.17936,0.78774,0.000341077,0.000341077,0.000341077
667,7440.66,0.42121,0.30033,0.84342,0.99889,1,0.995,0.98264,0.24827,0.17776,0.78566,0.000339919,0.000339919,0.000339919
668,7451.58,0.44499,0.32273,0.85125,0.99876,1,0.995,0.98141,0.2486,0.17821,0.78532,0.000338761,0.000338761,0.000338761
669,7462.46,0.43921,0.31058,0.84385,0.99832,1,0.995,0.98266,0.24744,0.1778,0.78547,0.000337604,0.000337604,0.000337604
670,7473.44,0.43421,0.31071,0.84827,0.9982,1,0.995,0.9794,0.25772,0.18205,0.78761,0.000336446,0.000336446,0.000336446
671,7484.34,0.41917,0.31312,0.84789,0.99861,1,0.995,0.98194,0.2538,0.1809,0.78717,0.000335288,0.000335288,0.000335288
672,7495.22,0.43355,0.31766,0.85625,0.99841,0.99961,0.995,0.98187,0.25523,0.18197,0.7872,0.00033413,0.00033413,0.00033413
673,7506.17,0.42926,0.31558,0.84894,0.99853,1,0.995,0.98269,0.25204,0.1779,0.78631,0.000332973,0.000332973,0.000332973
674,7517.17,0.42484,0.31748,0.85229,0.99865,1,0.995,0.98066,0.24964,0.17672,0.78613,0.000331815,0.000331815,0.000331815
675,7528.18,0.42248,0.30213,0.84849,0.99861,1,0.995,0.98318,0.24894,0.17601,0.78553,0.000330657,0.000330657,0.000330657
676,7539.19,0.42037,0.30669,0.84791,0.99874,1,0.995,0.9805,0.24703,0.17608,0.78596,0.000329499,0.000329499,0.000329499
677,7550.09,0.42243,0.30694,0.84728,0.99882,1,0.995,0.98244,0.25226,0.17854,0.78669,0.000328341,0.000328341,0.000328341
678,7561.05,0.43424,0.31722,0.85479,0.99883,1,0.995,0.98539,0.25231,0.17722,0.78648,0.000327184,0.000327184,0.000327184
679,7572.05,0.44139,0.31842,0.85252,0.9988,1,0.995,0.98159,0.25099,0.1757,0.78596,0.000326026,0.000326026,0.000326026
680,7582.93,0.4248,0.30124,0.85402,0.99877,1,0.995,0.98216,0.24544,0.1765,0.78488,0.000324868,0.000324868,0.000324868
681,7593.82,0.42588,0.29977,0.84571,0.99873,1,0.995,0.9807,0.24557,0.17538,0.78536,0.00032371,0.00032371,0.00032371
682,7604.75,0.42085,0.31155,0.84628,0.99886,1,0.995,0.98383,0.24682,0.17494,0.78576,0.000322553,0.000322553,0.000322553
683,7615.66,0.41918,0.30483,0.84551,0.99898,1,0.995,0.98557,0.25116,0.17605,0.78605,0.000321395,0.000321395,0.000321395
684,7626.68,0.42856,0.30711,0.84255,0.99878,1,0.995,0.97982,0.25561,0.17941,0.7864,0.000320237,0.000320237,0.000320237
685,7637.65,0.4126,0.29862,0.84924,0.99871,1,0.995,0.9775,0.25741,0.17706,0.7868,0.000319079,0.000319079,0.000319079
686,7648.62,0.45439,0.32133,0.85599,0.99864,1,0.995,0.9766,0.25738,0.17531,0.78685,0.000317921,0.000317921,0.000317921
687,7659.61,0.44449,0.31932,0.86104,0.99856,1,0.995,0.9796,0.25529,0.17506,0.78642,0.000316764,0.000316764,0.000316764
688,7670.63,0.4255,0.30781,0.85093,0.99818,1,0.995,0.97859,0.25372,0.17561,0.78571,0.000315606,0.000315606,0.000315606
689,7681.52,0.40867,0.30327,0.84623,0.99808,1,0.995,0.98174,0.2454,0.17484,0.78477,0.000314448,0.000314448,0.000314448
690,7692.45,0.40999,0.29808,0.84292,0.99855,1,0.995,0.9831,0.24642,0.17458,0.78489,0.00031329,0.00031329,0.00031329
691,7703.34,0.43933,0.3124,0.86514,0.99864,1,0.995,0.98435,0.24584,0.17524,0.78514,0.000312133,0.000312133,0.000312133
692,7714.27,0.42992,0.30767,0.84173,0.99878,1,0.995,0.9838,0.24863,0.17651,0.78593,0.000310975,0.000310975,0.000310975
693,7725.16,0.41215,0.29963,0.84154,0.9988,1,0.995,0.9839,0.24604,0.17565,0.78546,0.000309817,0.000309817,0.000309817
694,7736.11,0.44059,0.31393,0.85517,0.99877,1,0.995,0.98371,0.2448,0.1759,0.7852,0.000308659,0.000308659,0.000308659
695,7747.06,0.44573,0.3257,0.86513,0.99881,1,0.995,0.98466,0.24728,0.17636,0.78522,0.000307501,0.000307501,0.000307501
696,7758.05,0.43085,0.32221,0.85578,0.99888,1,0.995,0.98415,0.24809,0.17502,0.78503,0.000306344,0.000306344,0.000306344
697,7768.95,0.42495,0.31802,0.84883,0.9988,1,0.995,0.98427,0.24527,0.1757,0.78492,0.000305186,0.000305186,0.000305186
698,7779.93,0.40431,0.30153,0.83548,0.99885,1,0.995,0.98568,0.24243,0.17459,0.78458,0.000304028,0.000304028,0.000304028
699,7790.94,0.43064,0.31788,0.84299,0.99899,1,0.995,0.98472,0.24153,0.17591,0.78463,0.00030287,0.00030287,0.00030287
700,7801.84,0.42995,0.30839,0.84069,0.99894,1,0.995,0.98259,0.23949,0.17601,0.78421,0.000301713,0.000301713,0.000301713
701,7812.69,0.42424,0.30734,0.84934,0.99886,1,0.995,0.98485,0.23734,0.17394,0.78422,0.000300555,0.000300555,0.000300555
702,7823.61,0.434,0.31295,0.84708,0.99874,1,0.995,0.98436,0.23858,0.17143,0.78403,0.000299397,0.000299397,0.000299397
703,7834.55,0.42015,0.30384,0.85229,0.9987,1,0.995,0.98308,0.25213,0.17504,0.78605,0.000298239,0.000298239,0.000298239
704,7845.49,0.41039,0.29702,0.84292,0.99868,1,0.995,0.98628,0.23785,0.17218,0.784,0.000297081,0.000297081,0.000297081
705,7856.64,0.39362,0.29157,0.84227,0.99875,1,0.995,0.98711,0.23084,0.17046,0.78285,0.000295924,0.000295924,0.000295924
706,7867.8,0.4314,0.32347,0.86349,0.99878,1,0.995,0.98663,0.22716,0.17213,0.78272,0.000294766,0.000294766,0.000294766
707,7878.96,0.41277,0.31567,0.84933,0.99896,1,0.995,0.98522,0.22753,0.17139,0.78303,0.000293608,0.000293608,0.000293608
708,7890.05,0.43373,0.31358,0.85382,0.9989,1,0.995,0.98476,0.23181,0.17178,0.78329,0.00029245,0.00029245,0.00029245
709,7901.2,0.40395,0.29044,0.84819,0.99876,1,0.995,0.9866,0.23334,0.17237,0.78274,0.000291293,0.000291293,0.000291293
710,7912.44,0.4264,0.31368,0.84749,0.99877,1,0.995,0.98462,0.24196,0.17424,0.78397,0.000290135,0.000290135,0.000290135
711,7923.65,0.42872,0.30686,0.8516,0.99887,1,0.995,0.98425,0.23694,0.17341,0.78321,0.000288977,0.000288977,0.000288977
712,7934.78,0.41195,0.30712,0.85045,0.99885,1,0.995,0.98416,0.23156,0.17048,0.78233,0.000287819,0.000287819,0.000287819
713,7945.9,0.43684,0.31703,0.85856,0.99867,1,0.995,0.98322,0.23306,0.16993,0.78284,0.000286661,0.000286661,0.000286661
714,7957.05,0.42105,0.30658,0.84235,0.99873,1,0.995,0.98405,0.23298,0.16992,0.78268,0.000285504,0.000285504,0.000285504
715,7968.13,0.42928,0.32718,0.85911,0.99871,1,0.995,0.98421,0.23797,0.17309,0.78317,0.000284346,0.000284346,0.000284346
716,7979.28,0.41596,0.30745,0.84712,0.99845,1,0.995,0.98348,0.24428,0.17587,0.78396,0.000283188,0.000283188,0.000283188
717,7990.54,0.41504,0.31666,0.85256,0.99855,1,0.995,0.98419,0.2404,0.1732,0.78356,0.00028203,0.00028203,0.00028203
718,8002.1,0.42233,0.30551,0.84804,0.99844,1,0.995,0.9851,0.24006,0.17269,0.78393,0.000280872,0.000280872,0.000280872
719,8013.57,0.41566,0.30888,0.85282,0.998,1,0.995,0.98607,0.23858,0.17203,0.78382,0.000279715,0.000279715,0.000279715
720,8025.07,0.42315,0.30576,0.85505,0.998,1,0.995,0.98533,0.23772,0.17289,0.78323,0.000278557,0.000278557,0.000278557
721,8036.58,0.40295,0.3038,0.84309,0.99844,1,0.995,0.98552,0.23179,0.17133,0.78211,0.000277399,0.000277399,0.000277399
722,8048.3,0.44456,0.32111,0.86221,0.99836,1,0.995,0.98519,0.2283,0.16702,0.78196,0.000276241,0.000276241,0.000276241
723,8059.83,0.40026,0.29703,0.84337,0.99851,1,0.995,0.98639,0.22722,0.16746,0.78157,0.000275084,0.000275084,0.000275084
724,8071.51,0.40953,0.30217,0.84197,0.99862,1,0.995,0.98766,0.2284,0.16897,0.78154,0.000273926,0.000273926,0.000273926
725,8083.01,0.41081,0.29826,0.84498,0.99859,1,0.995,0.9877,0.23659,0.16819,0.78246,0.000272768,0.000272768,0.000272768
726,8094.74,0.42213,0.30837,0.84161,0.99856,1,0.995,0.98543,0.23675,0.16877,0.78254,0.00027161,0.00027161,0.00027161
727,8106.21,0.40049,0.30256,0.84782,0.99864,1,0.995,0.98403,0.23186,0.16869,0.78178,0.000270452,0.000270452,0.000270452
728,8117.82,0.4026,0.30346,0.84287,0.99881,1,0.995,0.98458,0.23191,0.16722,0.78236,0.000269295,0.000269295,0.000269295
729,8129.39,0.3943,0.29056,0.84261,0.9989,1,0.995,0.98642,0.22947,0.16655,0.78186,0.000268137,0.000268137,0.000268137
730,8140.88,0.40584,0.30469,0.85362,0.99885,1,0.995,0.98795,0.22995,0.16673,0.78155,0.000266979,0.000266979,0.000266979
731,8152.53,0.39514,0.29488,0.84446,0.99881,1,0.995,0.98528,0.22905,0.16792,0.78142,0.000265821,0.000265821,0.000265821
732,8164,0.40383,0.30429,0.8458,0.99902,1,0.995,0.9854,0.22834,0.1689,0.78087,0.000264664,0.000264664,0.000264664
733,8175.5,0.39317,0.29736,0.845,0.99909,1,0.995,0.98612,0.23036,0.16898,0.78103,0.000263506,0.000263506,0.000263506
734,8186.68,0.40499,0.30079,0.84072,0.99904,1,0.995,0.98435,0.22574,0.16826,0.7805,0.000262348,0.000262348,0.000262348
735,8197.68,0.37557,0.28448,0.83891,0.99892,1,0.995,0.98753,0.22397,0.16361,0.78035,0.00026119,0.00026119,0.00026119
736,8208.66,0.38746,0.29245,0.83344,0.99887,1,0.995,0.98783,0.22242,0.16285,0.78045,0.000260032,0.000260032,0.000260032
737,8219.63,0.40241,0.29768,0.84684,0.99879,1,0.995,0.98805,0.22287,0.16265,0.78061,0.000258875,0.000258875,0.000258875
738,8230.7,0.4073,0.30259,0.85126,0.99882,1,0.995,0.98648,0.22849,0.16406,0.7814,0.000257717,0.000257717,0.000257717
739,8241.79,0.38169,0.2831,0.84144,0.99884,1,0.995,0.98773,0.23031,0.16477,0.78123,0.000256559,0.000256559,0.000256559
740,8252.88,0.40962,0.2921,0.85139,0.99904,1,0.995,0.98782,0.23424,0.16829,0.78157,0.000255401,0.000255401,0.000255401
741,8263.85,0.40972,0.29854,0.8572,0.99906,1,0.995,0.98678,0.23073,0.16852,0.78128,0.000254244,0.000254244,0.000254244
742,8274.84,0.39818,0.29964,0.84331,0.99895,1,0.995,0.98749,0.22742,0.16767,0.78127,0.000253086,0.000253086,0.000253086
743,8285.79,0.39696,0.30187,0.83685,0.99881,1,0.995,0.98818,0.22351,0.16509,0.78071,0.000251928,0.000251928,0.000251928
744,8296.87,0.38006,0.2822,0.83531,0.99879,1,0.995,0.98906,0.2243,0.16622,0.78073,0.00025077,0.00025077,0.00025077
745,8307.91,0.39112,0.28073,0.83193,0.99879,1,0.995,0.98821,0.22419,0.16551,0.78046,0.000249612,0.000249612,0.000249612
746,8318.95,0.39057,0.28509,0.8403,0.9988,1,0.995,0.98826,0.22378,0.16405,0.78039,0.000248455,0.000248455,0.000248455
