epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,4234.61,0.6476,0.4441,0.91301,0.99553,0.99973,0.995,0.91158,0.46837,0.28147,0.84821,0.000704041,0.000704041,0.000704041
372,4245.56,0.64571,0.43039,0.91855,0.99777,1,0.995,0.91749,0.44874,0.27439,0.84185,0.000702941,0.000702941,0.000702941
373,4256.48,0.65955,0.45392,0.9202,0.99797,0.99912,0.995,0.90955,0.46694,0.27663,0.84662,0.000701841,0.000701841,0.000701841
374,4267.31,0.66417,0.45797,0.93192,0.99848,0.99917,0.995,0.90991,0.46281,0.27659,0.84412,0.000700741,0.000700741,0.000700741
375,4278.21,0.65649,0.44178,0.91416,0.99836,0.99774,0.995,0.91224,0.44662,0.27341,0.8416,0.000699641,0.000699641,0.000699641
376,4289.14,0.65946,0.44617,0.91736,0.99857,0.99908,0.995,0.91605,0.44352,0.27253,0.83991,0.000698541,0.000698541,0.000698541
377,4300.04,0.6513,0.43919,0.91138,0.99706,0.99895,0.995,0.90964,0.44864,0.27132,0.83958,0.000697441,0.000697441,0.000697441
378,4311.03,0.6482,0.43259,0.92069,0.99845,0.99878,0.995,0.91806,0.44208,0.26871,0.84043,0.000696341,0.000696341,0.000696341
379,4322.04,0.65383,0.4676,0.93149,0.99719,1,0.995,0.91591,0.43915,0.27292,0.83823,0.000695242,0.000695242,0.000695242
380,4332.98,0.64929,0.44114,0.92061,0.99722,0.99919,0.995,0.91411,0.44937,0.27504,0.84016,0.000694142,0.000694142,0.000694142
381,4343.91,0.62937,0.42878,0.91386,0.99282,0.99811,0.995,0.91887,0.44368,0.27003,0.84027,0.000693042,0.000693042,0.000693042
382,4354.98,0.62938,0.44059,0.92463,0.9969,0.99666,0.995,0.91862,0.43209,0.2642,0.83564,0.000691942,0.000691942,0.000691942
383,4365.88,0.6192,0.42889,0.91905,0.9974,0.99759,0.995,0.9089,0.45708,0.2695,0.84073,0.000690842,0.000690842,0.000690842
384,4376.76,0.62463,0.43932,0.91036,0.98758,0.99873,0.99497,0.90577,0.45193,0.27982,0.84299,0.000689742,0.000689742,0.000689742
385,4387.74,0.63471,0.43722,0.8982,0.99217,0.99552,0.995,0.91353,0.45187,0.27409,0.84396,0.000688642,0.000688642,0.000688642
386,4398.77,0.6404,0.45053,0.91921,0.99795,0.99746,0.995,0.92318,0.42421,0.2636,0.83618,0.000687542,0.000687542,0.000687542
387,4409.74,0.62211,0.44344,0.90528,0.99817,1,0.995,0.92113,0.43015,0.2605,0.83776,0.000686442,0.000686442,0.000686442
388,4420.66,0.6434,0.44003,0.92543,0.99841,0.99885,0.995,0.92515,0.43162,0.26606,0.83781,0.000685343,0.000685343,0.000685343
389,4431.56,0.62653,0.4443,0.90997,0.99847,0.99853,0.995,0.9222,0.42457,0.26042,0.83333,0.000684243,0.000684243,0.000684243
390,4442.55,0.60529,0.42468,0.90369,0.99819,0.99859,0.995,0.91416,0.43236,0.27138,0.83696,0.000683143,0.000683143,0.000683143
391,4453.67,0.64102,0.4323,0.91831,0.99714,0.99966,0.995,0.91722,0.43095,0.26782,0.83674,0.000682043,0.000682043,0.000682043
392,4464.77,0.61346,0.41836,0.89717,0.99716,1,0.99496,0.91795,0.42373,0.26659,0.83344,0.000680943,0.000680943,0.000680943
393,4475.72,0.61205,0.4443,0.90186,0.99684,1,0.995,0.91777,0.42554,0.26139,0.83251,0.000679843,0.000679843,0.000679843
394,4486.67,0.62685,0.43674,0.91613,0.99784,0.99961,0.995,0.92184,0.43552,0.26635,0.83458,0.000678743,0.000678743,0.000678743
395,4497.5,0.62208,0.42551,0.91158,0.99826,0.9993,0.995,0.9183,0.42463,0.25855,0.83296,0.000677643,0.000677643,0.000677643
396,4508.31,0.63517,0.43485,0.91573,0.99868,0.99833,0.995,0.91533,0.43826,0.27037,0.83475,0.000676543,0.000676543,0.000676543
397,4519.18,0.65275,0.44422,0.91813,0.99854,0.99817,0.995,0.91141,0.43714,0.2692,0.8359,0.000675444,0.000675444,0.000675444
398,4530.03,0.63877,0.41904,0.92036,0.99818,0.99902,0.995,0.9029,0.469,0.27217,0.84512,0.000674344,0.000674344,0.000674344
399,4540.97,0.62467,0.42953,0.91998,0.99848,0.99932,0.995,0.92935,0.40919,0.25757,0.83023,0.000673244,0.000673244,0.000673244
400,4551.94,0.6365,0.44449,0.91331,0.9984,0.99932,0.995,0.92206,0.42318,0.2634,0.83354,0.000672144,0.000672144,0.000672144
401,4562.83,0.64496,0.44171,0.92524,0.9988,0.99996,0.995,0.91931,0.42417,0.25921,0.83473,0.000671044,0.000671044,0.000671044
402,4573.81,0.63576,0.4432,0.92625,0.99891,0.99935,0.995,0.91922,0.43902,0.26124,0.83749,0.000669944,0.000669944,0.000669944
403,4584.77,0.60168,0.4187,0.91012,0.99791,0.99973,0.995,0.92488,0.43428,0.26256,0.8324,0.000668844,0.000668844,0.000668844
404,4595.63,0.6559,0.44965,0.9177,0.99757,1,0.995,0.92697,0.42802,0.26417,0.83433,0.000667744,0.000667744,0.000667744
405,4606.51,0.62968,0.43373,0.91163,0.99763,1,0.995,0.92538,0.41292,0.25969,0.82977,0.000666644,0.000666644,0.000666644
406,4617.39,0.58384,0.40983,0.90173,0.99749,1,0.995,0.92072,0.42081,0.25805,0.83318,0.000665545,0.000665545,0.000665545
407,4628.26,0.6164,0.42324,0.90218,0.99846,1,0.995,0.93077,0.41182,0.25767,0.82715,0.000664445,0.000664445,0.000664445
408,4639.18,0.63532,0.43356,0.90669,0.99841,0.99968,0.995,0.92434,0.42053,0.25912,0.83155,0.000663345,0.000663345,0.000663345
409,4650.1,0.63844,0.4296,0.91296,0.9978,1,0.995,0.92587,0.40161,0.25779,0.82824,0.000662245,0.000662245,0.000662245
410,4660.96,0.62892,0.45186,0.91824,0.99728,0.99848,0.995,0.91906,0.40708,0.25547,0.82802,0.000661145,0.000661145,0.000661145
411,4671.93,0.60788,0.428,0.91131,0.99852,0.99917,0.995,0.92935,0.40175,0.25244,0.82594,0.000660045,0.000660045,0.000660045
412,4682.83,0.59669,0.40039,0.88838,0.99748,0.99887,0.995,0.92732,0.41986,0.25744,0.8322,0.000658945,0.000658945,0.000658945
413,4693.68,0.59634,0.41543,0.89254,0.9974,1,0.995,0.92384,0.42139,0.25215,0.83356,0.000657845,0.000657845,0.000657845
414,4704.51,0.58015,0.38902,0.88924,0.99831,0.99911,0.995,0.9296,0.39752,0.24653,0.82649,0.000656745,0.000656745,0.000656745
415,4715.27,0.61714,0.41564,0.90766,0.99794,0.99857,0.995,0.92252,0.41035,0.25302,0.82877,0.000655646,0.000655646,0.000655646
416,4726.12,0.61013,0.42851,0.90171,0.99769,1,0.995,0.92059,0.41996,0.25598,0.83139,0.000654546,0.000654546,0.000654546
417,4736.96,0.60944,0.42325,0.90528,0.99687,1,0.99498,0.92308,0.41693,0.25532,0.83139,0.000653446,0.000653446,0.000653446
418,4747.74,0.62078,0.422,0.90331,0.99815,0.99903,0.995,0.92459,0.42226,0.25636,0.83245,0.000652346,0.000652346,0.000652346
419,4758.62,0.62785,0.44162,0.91846,0.99583,0.99908,0.995,0.92412,0.41878,0.26063,0.83188,0.000651246,0.000651246,0.000651246
420,4769.49,0.60338,0.40732,0.90552,0.99803,1,0.995,0.93485,0.40163,0.25134,0.82636,0.000650146,0.000650146,0.000650146
421,4780.38,0.60418,0.42616,0.90794,0.99813,1,0.995,0.93241,0.39137,0.25223,0.82396,0.000649046,0.000649046,0.000649046
422,4791.3,0.5957,0.42045,0.8897,0.99762,1,0.995,0.93145,0.39634,0.2506,0.82603,0.000647946,0.000647946,0.000647946
423,4802.21,0.59907,0.40423,0.88959,0.99857,0.99969,0.995,0.933,0.39004,0.24954,0.82348,0.000646846,0.000646846,0.000646846
424,4813.05,0.5817,0.41864,0.90642,0.99877,0.99863,0.995,0.93212,0.39483,0.25148,0.8233,0.000645747,0.000645747,0.000645747
425,4823.91,0.60947,0.43242,0.90016,0.99807,0.99843,0.995,0.92961,0.39634,0.25191,0.82369,0.000644647,0.000644647,0.000644647
426,4834.79,0.56976,0.39324,0.88056,0.99689,1,0.995,0.93312,0.39086,0.248,0.82408,0.000643547,0.000643547,0.000643547
427,4845.65,0.59719,0.41673,0.89366,0.99808,1,0.995,0.93244,0.39726,0.24723,0.82622,0.000642447,0.000642447,0.000642447
428,4856.53,0.61273,0.42304,0.9106,0.99772,1,0.995,0.92764,0.39814,0.24654,0.82567,0.000641347,0.000641347,0.000641347
429,4867.41,0.60821,0.42399,0.90292,0.99744,0.99893,0.995,0.92096,0.42109,0.25888,0.83078,0.000640247,0.000640247,0.000640247
430,4878.32,0.61383,0.42018,0.90314,0.99843,0.99968,0.995,0.93045,0.40993,0.24763,0.82924,0.000639147,0.000639147,0.000639147
431,4889.18,0.60292,0.43356,0.91074,0.99798,1,0.995,0.9215,0.41788,0.2583,0.83216,0.000638047,0.000638047,0.000638047
432,4900.09,0.57625,0.3948,0.88839,0.99768,1,0.995,0.93022,0.39721,0.25209,0.82719,0.000636947,0.000636947,0.000636947
433,4910.88,0.57961,0.40551,0.89426,0.99694,1,0.995,0.93358,0.39573,0.24985,0.82564,0.000635848,0.000635848,0.000635848
434,4921.77,0.5903,0.39861,0.89942,0.99806,1,0.995,0.93547,0.3726,0.24658,0.8181,0.000634748,0.000634748,0.000634748
435,4932.74,0.60399,0.41459,0.89124,0.99781,1,0.995,0.93266,0.39388,0.25014,0.82549,0.000633648,0.000633648,0.000633648
436,4943.63,0.58752,0.39453,0.90356,0.998,1,0.995,0.93216,0.39681,0.24998,0.82616,0.000632548,0.000632548,0.000632548
437,4954.46,0.58332,0.39873,0.89135,0.99851,0.99959,0.995,0.9332,0.39353,0.24886,0.82491,0.000631448,0.000631448,0.000631448
438,4965.27,0.62325,0.42673,0.92044,0.99692,1,0.995,0.92786,0.41225,0.251,0.82663,0.000630348,0.000630348,0.000630348
439,4976.08,0.58363,0.40429,0.89174,0.99857,0.99838,0.995,0.92887,0.40239,0.24748,0.82494,0.000629248,0.000629248,0.000629248
440,4986.93,0.57036,0.40194,0.89464,0.99729,0.99859,0.995,0.93046,0.3928,0.24267,0.82078,0.000628148,0.000628148,0.000628148
441,4997.7,0.58836,0.41608,0.90469,0.99549,1,0.995,0.93673,0.38085,0.24478,0.82047,0.000627048,0.000627048,0.000627048
442,5008.64,0.58797,0.40864,0.89817,0.99871,0.99881,0.995,0.93766,0.38461,0.24346,0.81998,0.000625949,0.000625949,0.000625949
443,5019.58,0.60042,0.41274,0.89951,0.99798,0.99977,0.995,0.93262,0.39428,0.24727,0.82361,0.000624849,0.000624849,0.000624849
444,5030.5,0.6021,0.44098,0.92243,0.9981,1,0.995,0.93118,0.39202,0.24629,0.82205,0.000623749,0.000623749,0.000623749
445,5041.33,0.58712,0.42774,0.89374,0.9968,1,0.995,0.92812,0.38716,0.24809,0.82286,0.000622649,0.000622649,0.000622649
446,5052.36,0.58259,0.40419,0.89492,0.99829,0.99911,0.995,0.91931,0.41681,0.25633,0.83162,0.000621549,0.000621549,0.000621549
447,5063.19,0.60877,0.41658,0.91174,0.99833,1,0.995,0.92717,0.39897,0.24993,0.8248,0.000620449,0.000620449,0.000620449
448,5074.03,0.60715,0.42881,0.91239,0.99737,1,0.995,0.93094,0.38908,0.24503,0.82305,0.000619349,0.000619349,0.000619349
449,5084.81,0.59776,0.41518,0.90829,0.99671,1,0.995,0.92689,0.40167,0.2512,0.82543,0.000618249,0.000618249,0.000618249
450,5095.69,0.57275,0.39103,0.89742,0.99813,1,0.995,0.94045,0.37766,0.23748,0.81862,0.000617149,0.000617149,0.000617149
451,5106.69,0.58351,0.3986,0.88514,0.99856,0.99943,0.995,0.93892,0.37678,0.2434,0.82042,0.000616049,0.000616049,0.000616049
452,5117.58,0.55519,0.3885,0.87921,0.99777,0.99915,0.995,0.94001,0.37473,0.23818,0.82026,0.00061495,0.00061495,0.00061495
453,5128.56,0.57959,0.4008,0.90477,0.9984,1,0.995,0.93704,0.37609,0.23918,0.81945,0.00061385,0.00061385,0.00061385
454,5139.42,0.58182,0.39158,0.89593,0.99847,1,0.995,0.93896,0.38055,0.2395,0.81944,0.00061275,0.00061275,0.00061275
455,5150.38,0.57972,0.39507,0.89702,0.99812,0.99966,0.995,0.93167,0.39103,0.2471,0.8219,0.00061165,0.00061165,0.00061165
456,5161.2,0.57503,0.40703,0.89007,0.99767,0.99938,0.995,0.92305,0.4175,0.24633,0.82799,0.00061055,0.00061055,0.00061055
457,5172.01,0.59177,0.40215,0.90209,0.99713,1,0.995,0.931,0.39036,0.2406,0.82142,0.00060945,0.00060945,0.00060945
458,5182.8,0.57358,0.39286,0.89427,0.99837,1,0.995,0.93647,0.3869,0.23785,0.82172,0.00060835,0.00060835,0.00060835
459,5193.68,0.59612,0.41798,0.9047,0.99849,1,0.995,0.94473,0.3575,0.23152,0.81468,0.00060725,0.00060725,0.00060725
460,5204.62,0.5644,0.39023,0.89485,0.99861,1,0.995,0.94083,0.37529,0.2381,0.82003,0.00060615,0.00060615,0.00060615
461,5215.5,0.59116,0.4145,0.89162,0.99726,1,0.995,0.93829,0.38096,0.23609,0.82042,0.000605051,0.000605051,0.000605051
462,5226.31,0.58524,0.39043,0.90178,0.99733,1,0.995,0.93696,0.39154,0.2427,0.82203,0.000603951,0.000603951,0.000603951
463,5237.1,0.5638,0.38784,0.88001,0.99853,1,0.995,0.92927,0.38078,0.23416,0.82027,0.000602851,0.000602851,0.000602851
464,5248.05,0.5785,0.40401,0.88858,0.9982,1,0.995,0.93997,0.37904,0.23508,0.81967,0.000601751,0.000601751,0.000601751
465,5258.86,0.58487,0.40772,0.90083,0.99901,0.99888,0.995,0.93452,0.38213,0.23807,0.8223,0.000600651,0.000600651,0.000600651
466,5269.69,0.59373,0.4095,0.89909,0.99868,0.99994,0.995,0.94021,0.37045,0.23314,0.81912,0.000599551,0.000599551,0.000599551
467,5280.58,0.58201,0.39955,0.89565,0.99853,1,0.995,0.94013,0.37208,0.23809,0.81922,0.000598451,0.000598451,0.000598451
468,5291.45,0.57443,0.41257,0.88977,0.99829,1,0.995,0.93406,0.37805,0.24089,0.81854,0.000597351,0.000597351,0.000597351
469,5302.25,0.57424,0.39763,0.88694,0.99843,0.99948,0.995,0.94172,0.37126,0.23647,0.81858,0.000596251,0.000596251,0.000596251
470,5313.22,0.56574,0.40055,0.8893,0.99856,0.99903,0.995,0.94059,0.36697,0.23744,0.81724,0.000595152,0.000595152,0.000595152
471,5324.09,0.54721,0.3943,0.88454,0.99826,1,0.995,0.94233,0.35806,0.23562,0.81327,0.000594052,0.000594052,0.000594052
472,5334.94,0.58457,0.40491,0.89028,0.99868,1,0.995,0.9415,0.3674,0.23766,0.81444,0.000592952,0.000592952,0.000592952
473,5345.75,0.55821,0.40426,0.89327,0.99852,0.99958,0.995,0.94014,0.36151,0.23398,0.81335,0.000591852,0.000591852,0.000591852
474,5356.56,0.56907,0.39246,0.89172,0.9957,1,0.995,0.9451,0.36004,0.23395,0.81423,0.000590752,0.000590752,0.000590752
475,5367.42,0.5698,0.39627,0.90161,0.99823,1,0.995,0.93982,0.35842,0.22815,0.81276,0.000589652,0.000589652,0.000589652
476,5378.31,0.56134,0.38095,0.89767,0.99837,1,0.995,0.94199,0.35697,0.22978,0.81206,0.000588552,0.000588552,0.000588552
477,5389.21,0.55589,0.38887,0.88813,0.99859,1,0.995,0.94179,0.35311,0.22667,0.81187,0.000587452,0.000587452,0.000587452
478,5400.2,0.56707,0.37811,0.88269,0.99859,1,0.995,0.94209,0.35242,0.22758,0.81204,0.000586352,0.000586352,0.000586352
479,5411.07,0.53804,0.37166,0.87745,0.99863,1,0.995,0.95034,0.33527,0.22199,0.80868,0.000585253,0.000585253,0.000585253
480,5421.97,0.55926,0.40029,0.88665,0.99849,0.99928,0.995,0.94151,0.35613,0.22752,0.81208,0.000584153,0.000584153,0.000584153
481,5432.79,0.55691,0.39464,0.8769,0.99844,1,0.995,0.94433,0.35302,0.22992,0.81134,0.000583053,0.000583053,0.000583053
482,5443.66,0.55284,0.37044,0.88305,0.99672,1,0.995,0.94985,0.35608,0.23226,0.81348,0.000581953,0.000581953,0.000581953
483,5454.53,0.54976,0.38584,0.885,0.99853,0.99915,0.995,0.9459,0.35902,0.23302,0.81319,0.000580853,0.000580853,0.000580853
484,5465.34,0.55349,0.38829,0.89777,0.99862,1,0.995,0.9471,0.36586,0.22953,0.81513,0.000579753,0.000579753,0.000579753
485,5476.1,0.579,0.40799,0.88116,0.99862,1,0.995,0.9485,0.36016,0.23513,0.81446,0.000578653,0.000578653,0.000578653
486,5487,0.55654,0.38009,0.89375,0.99854,1,0.995,0.94517,0.358,0.23047,0.81406,0.000577553,0.000577553,0.000577553
487,5497.93,0.55072,0.38463,0.89159,0.99857,1,0.995,0.9484,0.36212,0.22996,0.8145,0.000576453,0.000576453,0.000576453
488,5508.85,0.54535,0.38748,0.88571,0.99891,1,0.995,0.94435,0.35191,0.22757,0.81397,0.000575354,0.000575354,0.000575354
489,5519.68,0.5541,0.38697,0.88243,0.99868,1,0.995,0.94742,0.34674,0.22793,0.81274,0.000574254,0.000574254,0.000574254
490,5530.76,0.56203,0.39768,0.8845,0.99835,1,0.995,0.93873,0.35923,0.2334,0.81535,0.000573154,0.000573154,0.000573154
491,5541.67,0.58643,0.40108,0.88784,0.99856,1,0.995,0.94014,0.35442,0.23234,0.81304,0.000572054,0.000572054,0.000572054
492,5552.58,0.55906,0.39231,0.89173,0.99806,1,0.995,0.9308,0.37265,0.2349,0.81582,0.000570954,0.000570954,0.000570954
493,5563.46,0.57231,0.40186,0.89076,0.99832,1,0.995,0.94764,0.34135,0.22886,0.81076,0.000569854,0.000569854,0.000569854
494,5574.32,0.52683,0.35958,0.86978,0.9985,0.99937,0.995,0.94572,0.35151,0.23151,0.81256,0.000568754,0.000568754,0.000568754
495,5585.22,0.55794,0.39348,0.88513,0.9983,1,0.995,0.9426,0.35887,0.2265,0.81148,0.000567654,0.000567654,0.000567654
496,5596.16,0.5486,0.39151,0.88915,0.99878,1,0.995,0.95024,0.34195,0.22359,0.80806,0.000566554,0.000566554,0.000566554
497,5607.06,0.54235,0.38881,0.88987,0.99885,1,0.995,0.946,0.34524,0.22739,0.80869,0.000565455,0.000565455,0.000565455
498,5617.95,0.5411,0.36807,0.88701,0.99846,1,0.995,0.95189,0.34265,0.22355,0.80813,0.000564355,0.000564355,0.000564355
499,5628.9,0.53476,0.38576,0.87387,0.99817,1,0.995,0.95228,0.33445,0.22278,0.80685,0.000563255,0.000563255,0.000563255
500,5639.92,0.52863,0.3661,0.86229,0.9988,0.9991,0.995,0.94674,0.35962,0.23108,0.81207,0.000562155,0.000562155,0.000562155
501,5650.78,0.52875,0.37776,0.86728,0.99869,0.99848,0.995,0.9389,0.3762,0.23799,0.8166,0.000561055,0.000561055,0.000561055
502,5661.71,0.54174,0.40233,0.87793,0.9983,0.99935,0.995,0.94189,0.36097,0.22941,0.81205,0.000559955,0.000559955,0.000559955
503,5672.58,0.55652,0.38795,0.88784,0.99853,0.99919,0.995,0.95231,0.34998,0.22689,0.81054,0.000558855,0.000558855,0.000558855
504,5683.61,0.52293,0.36206,0.87313,0.99774,1,0.995,0.94653,0.35298,0.22475,0.8111,0.000557755,0.000557755,0.000557755
505,5694.54,0.52142,0.37021,0.88068,0.99805,1,0.995,0.94633,0.34698,0.22356,0.8108,0.000556655,0.000556655,0.000556655
506,5705.4,0.53959,0.38149,0.87092,0.99801,1,0.995,0.94458,0.36418,0.22905,0.81354,0.000555556,0.000555556,0.000555556
507,5716.33,0.52608,0.37956,0.87266,0.99874,1,0.995,0.94778,0.34785,0.22581,0.81085,0.000554456,0.000554456,0.000554456
508,5727.28,0.52098,0.37807,0.87756,0.99836,1,0.995,0.95038,0.33034,0.21964,0.80729,0.000553356,0.000553356,0.000553356
509,5738.27,0.53076,0.39118,0.87639,0.99886,1,0.995,0.94743,0.33647,0.22332,0.80823,0.000552256,0.000552256,0.000552256
510,5749.18,0.52167,0.37219,0.87147,0.99881,0.99946,0.995,0.943,0.36355,0.23145,0.81416,0.000551156,0.000551156,0.000551156
511,5760.16,0.5518,0.39326,0.89292,0.99872,0.99874,0.995,0.94708,0.35317,0.22516,0.81077,0.000550056,0.000550056,0.000550056
512,5771.18,0.55094,0.39331,0.88755,0.99847,1,0.995,0.95142,0.3364,0.22199,0.80797,0.000548956,0.000548956,0.000548956
513,5782.16,0.53933,0.3764,0.89113,0.99867,1,0.995,0.94919,0.33987,0.22386,0.80943,0.000547856,0.000547856,0.000547856
514,5793.25,0.52191,0.36978,0.88088,0.99857,1,0.995,0.9569,0.33412,0.21855,0.80854,0.000546756,0.000546756,0.000546756
515,5804.33,0.54816,0.38935,0.89039,0.99881,1,0.995,0.95219,0.33935,0.22171,0.80932,0.000545657,0.000545657,0.000545657
516,5815.35,0.52824,0.37413,0.86796,0.99886,1,0.995,0.94366,0.35191,0.22697,0.81127,0.000544557,0.000544557,0.000544557
517,5826.18,0.53277,0.37608,0.88562,0.99896,1,0.995,0.94389,0.34901,0.22469,0.80903,0.000543457,0.000543457,0.000543457
518,5837.06,0.54168,0.38941,0.88776,0.99794,1,0.995,0.94728,0.35165,0.22389,0.80944,0.000542357,0.000542357,0.000542357
519,5847.99,0.5584,0.38516,0.90042,0.99878,0.99916,0.995,0.95054,0.35814,0.22827,0.81377,0.000541257,0.000541257,0.000541257
520,5858.84,0.53813,0.38301,0.88646,0.99873,1,0.995,0.94803,0.35124,0.2258,0.81137,0.000540157,0.000540157,0.000540157
521,5869.68,0.56677,0.38121,0.89381,0.99889,1,0.995,0.95302,0.3444,0.2237,0.80993,0.000539057,0.000539057,0.000539057
522,5880.68,0.53021,0.3732,0.87405,0.99861,1,0.995,0.94982,0.34407,0.22297,0.80895,0.000537957,0.000537957,0.000537957
523,5891.63,0.53772,0.36386,0.86576,0.99834,1,0.995,0.94959,0.3455,0.2236,0.80864,0.000536857,0.000536857,0.000536857
524,5902.54,0.56347,0.38782,0.88384,0.99863,1,0.995,0.94923,0.34867,0.2264,0.80893,0.000535758,0.000535758,0.000535758
525,5913.36,0.53637,0.36123,0.87436,0.99891,1,0.995,0.95345,0.35078,0.22478,0.80986,0.000534658,0.000534658,0.000534658
526,5924.3,0.5289,0.38276,0.88238,0.99864,1,0.995,0.95037,0.34182,0.22051,0.80742,0.000533558,0.000533558,0.000533558
527,5935.22,0.5276,0.36143,0.87633,0.99861,1,0.995,0.95032,0.33817,0.22242,0.80719,0.000532458,0.000532458,0.000532458
528,5946.08,0.56191,0.37747,0.87802,0.99872,1,0.995,0.95052,0.34037,0.2216,0.8073,0.000531358,0.000531358,0.000531358
529,5956.95,0.53222,0.35978,0.86692,0.99884,1,0.995,0.95604,0.34079,0.22148,0.80813,0.000530258,0.000530258,0.000530258
530,5967.91,0.50986,0.34906,0.87625,0.99862,1,0.995,0.95724,0.32816,0.21604,0.80572,0.000529158,0.000529158,0.000529158
531,5978.89,0.51197,0.34984,0.86924,0.99868,1,0.995,0.96296,0.31071,0.21185,0.80299,0.000528058,0.000528058,0.000528058
532,5989.86,0.52002,0.36342,0.87227,0.99803,1,0.995,0.9602,0.31693,0.21198,0.80291,0.000526958,0.000526958,0.000526958
533,6000.76,0.53094,0.36858,0.87266,0.99814,1,0.995,0.95526,0.32769,0.21534,0.80482,0.000525859,0.000525859,0.000525859
534,6011.67,0.53059,0.37267,0.88181,0.9984,1,0.995,0.95546,0.33085,0.21672,0.80573,0.000524759,0.000524759,0.000524759
535,6022.65,0.51258,0.36561,0.87203,0.99871,1,0.995,0.94844,0.34644,0.22054,0.8074,0.000523659,0.000523659,0.000523659
536,6033.55,0.51514,0.36552,0.87476,0.99837,1,0.995,0.95838,0.33069,0.21338,0.80427,0.000522559,0.000522559,0.000522559
537,6044.35,0.5097,0.36426,0.87275,0.9982,1,0.995,0.96349,0.31981,0.21436,0.80275,0.000521459,0.000521459,0.000521459
538,6055.3,0.50432,0.3528,0.86702,0.99835,1,0.995,0.95419,0.33316,0.21555,0.80557,0.000520359,0.000520359,0.000520359
539,6066.15,0.52433,0.37736,0.88503,0.99849,1,0.995,0.95425,0.33425,0.21584,0.80554,0.000519259,0.000519259,0.000519259
540,6077.07,0.5352,0.38256,0.87783,0.99852,1,0.995,0.95088,0.34434,0.21682,0.80746,0.000518159,0.000518159,0.000518159
541,6087.99,0.52005,0.37289,0.86569,0.99846,1,0.995,0.94879,0.35651,0.22278,0.8106,0.000517059,0.000517059,0.000517059
542,6098.97,0.52928,0.37614,0.88682,0.99877,1,0.995,0.95715,0.32829,0.21508,0.80504,0.00051596,0.00051596,0.00051596
543,6110.05,0.52826,0.36336,0.88165,0.99851,1,0.995,0.95699,0.33044,0.21493,0.80466,0.00051486,0.00051486,0.00051486
544,6121.11,0.50433,0.35908,0.86916,0.9986,1,0.995,0.95612,0.32734,0.21485,0.80437,0.00051376,0.00051376,0.00051376
545,6131.98,0.52045,0.37897,0.87133,0.99861,1,0.995,0.95587,0.32115,0.21417,0.80376,0.00051266,0.00051266,0.00051266
546,6142.95,0.51871,0.36528,0.87272,0.99857,1,0.995,0.95981,0.32126,0.21243,0.80325,0.00051156,0.00051156,0.00051156
547,6153.85,0.4965,0.3587,0.87348,0.99842,1,0.995,0.95676,0.32969,0.21416,0.80478,0.00051046,0.00051046,0.00051046
548,6164.79,0.50868,0.37501,0.86404,0.99852,1,0.995,0.95664,0.33034,0.21146,0.8042,0.00050936,0.00050936,0.00050936
549,6175.64,0.51757,0.37124,0.87641,0.9987,1,0.995,0.95283,0.34678,0.21768,0.80739,0.00050826,0.00050826,0.00050826
550,6186.44,0.50731,0.35698,0.87489,0.9988,1,0.995,0.95578,0.32788,0.2133,0.80452,0.00050716,0.00050716,0.00050716
551,6197.33,0.50509,0.35734,0.86018,0.99871,1,0.995,0.95343,0.33379,0.21318,0.80642,0.00050606,0.00050606,0.00050606
552,6208.24,0.50398,0.35488,0.86397,0.99847,1,0.995,0.95771,0.3304,0.21454,0.80445,0.000504961,0.000504961,0.000504961
553,6219.24,0.52858,0.36406,0.88286,0.99855,1,0.995,0.96016,0.33193,0.21422,0.8042,0.000503861,0.000503861,0.000503861
554,6230.08,0.52629,0.35792,0.87614,0.9987,1,0.995,0.95828,0.32157,0.21315,0.80281,0.000502761,0.000502761,0.000502761
555,6241.09,0.49559,0.35205,0.86561,0.99878,1,0.995,0.95976,0.33373,0.21544,0.80434,0.000501661,0.000501661,0.000501661
556,6252.07,0.48201,0.34712,0.86252,0.99876,1,0.995,0.95803,0.32775,0.21346,0.80336,0.000500561,0.000500561,0.000500561
557,6262.93,0.5066,0.35546,0.8729,0.9984,1,0.995,0.95996,0.31688,0.21164,0.80237,0.000499461,0.000499461,0.000499461
558,6273.82,0.50599,0.36677,0.87237,0.99874,1,0.995,0.96049,0.31728,0.21027,0.80291,0.000498361,0.000498361,0.000498361
559,6284.82,0.50811,0.35899,0.87462,0.99873,0.99947,0.995,0.9585,0.32016,0.21092,0.80277,0.000497261,0.000497261,0.000497261
560,6295.78,0.5008,0.35456,0.86485,0.99893,0.99976,0.995,0.96138,0.31386,0.20974,0.80169,0.000496161,0.000496161,0.000496161
561,6306.74,0.50883,0.35206,0.87538,0.99906,1,0.995,0.95852,0.31917,0.21404,0.80105,0.000495062,0.000495062,0.000495062
562,6317.58,0.50854,0.35619,0.87664,0.99881,1,0.995,0.96411,0.31087,0.20927,0.79957,0.000493962,0.000493962,0.000493962
